index;UserID;Item;Valor
139627;26453;Cadeira;500
139628;74738;Carregador;80
139629;13496;Carregador;80
139630;25140;Carregador;80
139631;47367;Cadeira;500
139632;6255;Teclado;150
139633;4433;Carregador;80
139634;46755;Mouse;50
139635;18320;Mochila;100
139636;4403;Carregador;80
139637;80565;Fone de Ouvido;200
139638;26956;Fone de Ouvido;200
139639;71988;Mochila;100
139640;83798;Fone de Ouvido;200
139641;87265;Fone de Ouvido;200
139642;69831;Fone de Ouvido;200
139643;44024;Carregador;80
139644;49573;Fone de Ouvido;200
139645;80535;Teclado;150
139646;42625;Carregador;80
139647;2808;Cadeira;500
139648;26892;Fone de Ouvido;200
139649;2811;Carregador;80
139650;64954;Fone de Ouvido;200
139651;87323;Mouse;50
139652;25552;Cadeira;500
139653;40783;Mochila;100
139654;88881;Carregador;80
139655;46015;Fone de Ouvido;200
139656;6707;Mochila;100
139657;61753;Cadeira;500
139658;69484;Carregador;80
139659;80946;Fone de Ouvido;200
139660;55073;Carregador;80
139661;57550;Carregador;80
139662;82458;Mochila;100
139663;41420;Fone de Ouvido;200
139664;96482;Carregador;80
139665;53881;Carregador;80
139666;92537;Mochila;100
139667;45157;Carregador;80
139668;16165;Cadeira;500
139669;18153;Carregador;80
139670;41040;Carregador;80
139671;15847;Cadeira;500
139672;23820;Cadeira;500
139673;19503;Mochila;100
139674;16157;Fone de Ouvido;200
139675;96194;Mochila;100
139676;69382;Mochila;100
139677;28534;Mochila;100
139678;44001;Carregador;80
139679;72848;Carregador;80
139680;95183;Mochila;100
139681;18318;Mochila;100
139682;5823;Cadeira;500
139683;41468;Mochila;100
139684;87982;Mochila;100
139685;95781;Fone de Ouvido;200
139686;3667;Fone de Ouvido;200
139687;71023;Teclado;150
139688;95723;Cadeira;500
139689;22263;Fone de Ouvido;200
139690;64374;Fone de Ouvido;200
139691;55333;Fone de Ouvido;200
139692;94629;Mochila;100
139693;33539;Mochila;100
139694;7660;Mochila;100
139695;82364;Carregador;80
139696;56418;Cadeira;500
139697;42092;Fone de Ouvido;200
139698;48421;Fone de Ouvido;200
139699;26235;Fone de Ouvido;200
139700;6817;Mochila;100
139701;49903;Mochila;100
139702;3885;Monitor;800
139703;83520;Fone de Ouvido;200
139704;5180;Fone de Ouvido;200
139705;25235;Fone de Ouvido;200
139706;30506;Mochila;100
139707;86031;Mochila;100
139708;66867;Fone de Ouvido;200
139709;48466;Mochila;100
139710;11133;Carregador;80
139711;45264;Carregador;80
139712;40252;Carregador;80
139713;83047;Carregador;80
139714;84638;Carregador;80
139715;76334;Mochila;100
139716;77061;Fone de Ouvido;200
139717;5186;Mochila;100
139718;79743;Cadeira;500
139719;61843;Fone de Ouvido;200
139720;23153;Carregador;80
139721;73903;Fone de Ouvido;200
139722;50839;Mouse;50
139723;27814;Carregador;80
139724;1296;Carregador;80
139725;47118;Mochila;100
139726;61380;Mochila;100
139727;17658;Mochila;100
139728;2310;Fone de Ouvido;200
139729;87877;Mochila;100
139730;11043;Fone de Ouvido;200
139731;31386;Carregador;80
139732;93577;Monitor;800
139733;26545;Fone de Ouvido;200
139734;78021;Carregador;80
139735;48793;Mochila;100
139736;23634;Cadeira;500
139737;42854;Fone de Ouvido;200
139738;21662;Carregador;80
139739;67360;Mochila;100
139740;24675;Cadeira;500
139741;20052;Cadeira;500
139742;55071;Cadeira;500
139743;78804;Fone de Ouvido;200
139744;27739;Cadeira;500
139745;21426;Fone de Ouvido;200
139746;46653;Fone de Ouvido;200
139747;17039;Mochila;100
139748;72958;Mochila;100
139749;55436;Mochila;100
139750;69643;Mochila;100
139751;31594;Mochila;100
139752;49731;Carregador;80
139753;23265;Fone de Ouvido;200
139754;63513;Fone de Ouvido;200
139755;11217;Carregador;80
139756;15025;Carregador;80
139757;24086;Monitor;800
139758;91371;Carregador;80
139759;37059;Carregador;80
139760;31128;Cadeira;500
139761;8916;Fone de Ouvido;200
139762;655;Mochila;100
139763;52013;Fone de Ouvido;200
139764;90477;Mochila;100
139765;25394;Teclado;150
139766;2417;Cadeira;500
139767;126;Fone de Ouvido;200
139768;5710;Mochila;100
139769;15804;Cadeira;500
139770;61576;Fone de Ouvido;200
139771;93266;Mochila;100
139772;57225;Mochila;100
139773;55673;Carregador;80
139774;88522;Fone de Ouvido;200
139775;26214;Fone de Ouvido;200
139776;89768;Mochila;100
139777;21715;Carregador;80
139778;39885;Carregador;80
139779;13529;Carregador;80
139780;64382;Carregador;80
139781;7562;Carregador;80
139782;7045;Carregador;80
139783;57166;Carregador;80
139784;14748;Carregador;80
139785;11337;Fone de Ouvido;200
139786;36330;Carregador;80
139787;29256;Fone de Ouvido;200
139788;84109;Carregador;80
139789;21063;Fone de Ouvido;200
139790;56826;Carregador;80
139791;15556;Cadeira;500
139792;51093;Laptop;3000
139793;67217;Cadeira;500
139794;85557;Fone de Ouvido;200
139795;52226;Fone de Ouvido;200
139796;99307;Carregador;80
139797;62370;Mochila;100
139798;89067;Mochila;100
139799;46984;Carregador;80
139800;30445;Fone de Ouvido;200
139801;98790;Mochila;100
139802;70911;Teclado;150
139803;22473;Carregador;80
139804;57138;Mochila;100
139805;37505;Fone de Ouvido;200
139806;22133;Carregador;80
139807;76382;Mochila;100
139808;27437;Mochila;100
139809;97312;Mochila;100
139810;78910;Carregador;80
139811;25924;Fone de Ouvido;200
139812;99983;Fone de Ouvido;200
139813;376;Carregador;80
139814;12402;Carregador;80
139815;62542;Mochila;100
139816;17329;Carregador;80
139817;83986;Carregador;80
139818;30859;Carregador;80
139819;27597;Fone de Ouvido;200
139820;96592;Carregador;80
139821;48271;Mochila;100
139822;70859;Fone de Ouvido;200
139823;71563;Cadeira;500
139824;46841;Carregador;80
139825;10715;Mochila;100
139826;16823;Fone de Ouvido;200
139827;62907;Carregador;80
139828;74564;Mochila;100
139829;92028;Fone de Ouvido;200
139830;67769;Mochila;100
139831;32655;Fone de Ouvido;200
139832;23373;Monitor;800
139833;9046;Carregador;80
139834;74608;Carregador;80
139835;45672;Carregador;80
139836;22613;Mochila;100
139837;78010;Cadeira;500
139838;71490;Mochila;100
139839;7677;Fone de Ouvido;200
139840;64971;Mochila;100
139841;35453;Fone de Ouvido;200
139842;56745;Carregador;80
139843;26229;Mochila;100
139844;11407;Mochila;100
139845;68340;Cadeira;500
139846;35582;Fone de Ouvido;200
139847;6605;Carregador;80
139848;54223;Mochila;100
139849;28088;Teclado;150
139850;59378;Carregador;80
139851;91511;Fone de Ouvido;200
139852;12339;Laptop;3000
139853;41190;Carregador;80
139854;54419;Monitor;800
139855;95226;Carregador;80
139856;63563;Fone de Ouvido;200
139857;15692;Mochila;100
139858;57857;Fone de Ouvido;200
139859;31783;Mochila;100
139860;30615;Mochila;100
139861;81881;Mochila;100
139862;68464;Carregador;80
139863;15660;Carregador;80
139864;33813;Fone de Ouvido;200
139865;37276;Carregador;80
139866;50840;Mochila;100
139867;88643;Carregador;80
139868;41037;Mochila;100
139869;12226;Carregador;80
139870;56565;Fone de Ouvido;200
139871;31018;Fone de Ouvido;200
139872;68908;Mochila;100
139873;47929;Carregador;80
139874;9872;Fone de Ouvido;200
139875;78932;Fone de Ouvido;200
139876;19680;Mochila;100
139877;71895;Fone de Ouvido;200
139878;96958;Mochila;100
139879;48010;Mochila;100
139880;83135;Mochila;100
139881;68608;Carregador;80
139882;66839;Mochila;100
139883;61905;Carregador;80
139884;37810;Fone de Ouvido;200
139885;79944;Fone de Ouvido;200
139886;39428;Carregador;80
139887;36216;Fone de Ouvido;200
139888;65687;Cadeira;500
139889;54306;Carregador;80
139890;53046;Mochila;100
139891;86497;Fone de Ouvido;200
139892;30990;Fone de Ouvido;200
139893;18901;Fone de Ouvido;200
139894;10756;Mochila;100
139895;14810;Fone de Ouvido;200
139896;48174;Mochila;100
139897;38437;Mochila;100
139898;67265;Fone de Ouvido;200
139899;47294;Cadeira;500
139900;3651;Teclado;150
139901;11867;Carregador;80
139902;28475;Cadeira;500
139903;88631;Fone de Ouvido;200
139904;15780;Cadeira;500
139905;73239;Teclado;150
139906;49696;Mochila;100
139907;5838;Carregador;80
139908;18352;Carregador;80
139909;59515;Fone de Ouvido;200
139910;79350;Cadeira;500
139911;79755;Carregador;80
139912;6787;Monitor;800
139913;26767;Mochila;100
139914;44922;Teclado;150
139915;43016;Mochila;100
139916;45146;Fone de Ouvido;200
139917;50516;Mochila;100
139918;44973;Carregador;80
139919;75314;Fone de Ouvido;200
139920;73794;Mochila;100
139921;21281;Cadeira;500
139922;27025;Carregador;80
139923;86313;Mouse;50
139924;81127;Carregador;80
139925;9676;Fone de Ouvido;200
139926;55307;Fone de Ouvido;200
139927;8252;Mochila;100
139928;28693;Carregador;80
139929;87468;Carregador;80
139930;42843;Mochila;100
139931;32335;Fone de Ouvido;200
139932;47079;Mochila;100
139933;29181;Carregador;80
139934;8717;Carregador;80
139935;66222;Monitor;800
139936;43317;Cadeira;500
139937;22201;Fone de Ouvido;200
139938;18103;Carregador;80
139939;5131;Fone de Ouvido;200
139940;42577;Mochila;100
139941;22526;Cadeira;500
139942;67170;Mochila;100
139943;655;Fone de Ouvido;200
139944;53487;Laptop;3000
139945;93453;Carregador;80
139946;52125;Fone de Ouvido;200
139947;43685;Mochila;100
139948;6511;Cadeira;500
139949;74683;Mochila;100
139950;9264;Carregador;80
139951;47546;Fone de Ouvido;200
139952;55850;Carregador;80
139953;60664;Carregador;80
139954;75664;Fone de Ouvido;200
139955;64945;Fone de Ouvido;200
139956;69736;Carregador;80
139957;63325;Mochila;100
139958;2642;Carregador;80
139959;94820;Mochila;100
139960;29622;Cadeira;500
139961;76536;Mochila;100
139962;45814;Mochila;100
139963;7870;Carregador;80
139964;89972;Fone de Ouvido;200
139965;93145;Mochila;100
139966;29273;Mochila;100
139967;82524;Carregador;80
139968;99959;Carregador;80
139969;50021;Cadeira;500
139970;87343;Cadeira;500
139971;5907;Carregador;80
139972;99473;Mochila;100
139973;80628;Carregador;80
139974;61394;Mochila;100
139975;93594;Mochila;100
139976;42831;Carregador;80
139977;78781;Mochila;100
139978;413;Cadeira;500
139979;58046;Mochila;100
139980;56946;Fone de Ouvido;200
139981;21707;Cadeira;500
139982;98168;Carregador;80
139983;24062;Carregador;80
139984;3636;Mochila;100
139985;47739;Cadeira;500
139986;1853;Mochila;100
139987;94311;Mochila;100
139988;23464;Fone de Ouvido;200
139989;29593;Carregador;80
139990;95054;Carregador;80
139991;64098;Mochila;100
139992;88074;Fone de Ouvido;200
139993;56400;Fone de Ouvido;200
139994;29175;Fone de Ouvido;200
139995;70964;Carregador;80
139996;48925;Mochila;100
139997;24250;Carregador;80
139998;74163;Fone de Ouvido;200
139999;76870;Carregador;80
140000;21526;Mochila;100
140001;25516;Mochila;100
140002;21882;Cadeira;500
140003;25457;Cadeira;500
140004;82469;Monitor;800
140005;12991;Fone de Ouvido;200
140006;47063;Carregador;80
140007;54659;Mochila;100
140008;39085;Fone de Ouvido;200
140009;51290;Mochila;100
140010;88937;Carregador;80
140011;64675;Mochila;100
140012;32194;Carregador;80
140013;74580;Carregador;80
140014;39036;Mochila;100
140015;22994;Fone de Ouvido;200
140016;54825;Carregador;80
140017;10062;Fone de Ouvido;200
140018;34780;Fone de Ouvido;200
140019;2526;Mochila;100
140020;97516;Fone de Ouvido;200
140021;48144;Carregador;80
140022;65842;Fone de Ouvido;200
140023;81400;Carregador;80
140024;75172;Mouse;50
140025;62843;Carregador;80
140026;29010;Carregador;80
140027;78023;Mochila;100
140028;87307;Fone de Ouvido;200
140029;57231;Fone de Ouvido;200
140030;79534;Carregador;80
140031;80628;Fone de Ouvido;200
140032;68732;Fone de Ouvido;200
140033;4349;Fone de Ouvido;200
140034;46271;Fone de Ouvido;200
140035;80857;Fone de Ouvido;200
140036;57960;Mochila;100
140037;3617;Mochila;100
140038;43642;Teclado;150
140039;62476;Mochila;100
140040;3251;Fone de Ouvido;200
140041;48361;Carregador;80
140042;86612;Fone de Ouvido;200
140043;5989;Fone de Ouvido;200
140044;84954;Mochila;100
140045;73277;Carregador;80
140046;71723;Mochila;100
140047;85064;Carregador;80
140048;51712;Mochila;100
140049;61437;Carregador;80
140050;18776;Fone de Ouvido;200
140051;86268;Fone de Ouvido;200
140052;55264;Carregador;80
140053;84481;Mochila;100
140054;34754;Fone de Ouvido;200
140055;77708;Carregador;80
140056;52523;Mouse;50
140057;58423;Carregador;80
140058;85161;Fone de Ouvido;200
140059;42722;Fone de Ouvido;200
140060;52415;Fone de Ouvido;200
140061;93502;Mochila;100
140062;5850;Fone de Ouvido;200
140063;75284;Mochila;100
140064;4878;Mochila;100
140065;7077;Fone de Ouvido;200
140066;99179;Mochila;100
140067;4936;Carregador;80
140068;78965;Carregador;80
140069;46597;Carregador;80
140070;31659;Carregador;80
140071;13140;Carregador;80
140072;86599;Fone de Ouvido;200
140073;73779;Mochila;100
140074;25080;Mochila;100
140075;50927;Fone de Ouvido;200
140076;10281;Fone de Ouvido;200
140077;88791;Fone de Ouvido;200
140078;21393;Carregador;80
140079;81659;Fone de Ouvido;200
140080;68883;Mochila;100
140081;29213;Fone de Ouvido;200
140082;15482;Monitor;800
140083;1156;Mochila;100
140084;18629;Carregador;80
140085;55296;Fone de Ouvido;200
140086;86670;Fone de Ouvido;200
140087;42410;Carregador;80
140088;27652;Cadeira;500
140089;70406;Carregador;80
140090;55663;Carregador;80
140091;84690;Carregador;80
140092;59137;Cadeira;500
140093;36089;Carregador;80
140094;27223;Fone de Ouvido;200
140095;223;Mochila;100
140096;63118;Carregador;80
140097;1607;Teclado;150
140098;41521;Cadeira;500
140099;90800;Mochila;100
140100;65341;Fone de Ouvido;200
140101;21143;Fone de Ouvido;200
140102;15144;Carregador;80
140103;33485;Teclado;150
140104;80569;Mochila;100
140105;85142;Fone de Ouvido;200
140106;13947;Mochila;100
140107;12946;Fone de Ouvido;200
140108;79777;Cadeira;500
140109;89595;Mochila;100
140110;87163;Mochila;100
140111;15947;Carregador;80
140112;64007;Monitor;800
140113;47093;Mochila;100
140114;60968;Mochila;100
140115;34540;Mochila;100
140116;26734;Fone de Ouvido;200
140117;11613;Carregador;80
140118;28839;Carregador;80
140119;21054;Carregador;80
140120;10111;Mochila;100
140121;81881;Fone de Ouvido;200
140122;346;Carregador;80
140123;41452;Cadeira;500
140124;96893;Carregador;80
140125;61054;Carregador;80
140126;10063;Fone de Ouvido;200
140127;40221;Fone de Ouvido;200
140128;77593;Carregador;80
140129;43770;Fone de Ouvido;200
140130;52294;Carregador;80
140131;76276;Mochila;100
140132;60443;Fone de Ouvido;200
140133;58948;Mochila;100
140134;73068;Mochila;100
140135;95993;Carregador;80
140136;47531;Mochila;100
140137;26917;Fone de Ouvido;200
140138;94386;Mochila;100
140139;55836;Mochila;100
140140;71637;Carregador;80
140141;3651;Fone de Ouvido;200
140142;96017;Carregador;80
140143;62047;Fone de Ouvido;200
140144;53950;Cadeira;500
140145;3673;Cadeira;500
140146;43490;Carregador;80
140147;94767;Carregador;80
140148;48049;Mochila;100
140149;12514;Mochila;100
140150;83735;Carregador;80
140151;62284;Fone de Ouvido;200
140152;61297;Fone de Ouvido;200
140153;43992;Carregador;80
140154;91857;Fone de Ouvido;200
140155;13637;Cadeira;500
140156;41802;Mochila;100
140157;32079;Teclado;150
140158;64718;Carregador;80
140159;35053;Monitor;800
140160;32295;Carregador;80
140161;41239;Mochila;100
140162;61873;Teclado;150
140163;50112;Mouse;50
140164;17047;Carregador;80
140165;19984;Fone de Ouvido;200
140166;80801;Carregador;80
140167;86067;Cadeira;500
140168;89650;Carregador;80
140169;2384;Cadeira;500
140170;52290;Carregador;80
140171;32158;Carregador;80
140172;71266;Cadeira;500
140173;20968;Carregador;80
140174;46115;Carregador;80
140175;32244;Fone de Ouvido;200
140176;74364;Cadeira;500
140177;36283;Carregador;80
140178;89213;Mochila;100
140179;94320;Fone de Ouvido;200
140180;79012;Carregador;80
140181;66230;Carregador;80
140182;72484;Mochila;100
140183;16957;Carregador;80
140184;72609;Carregador;80
140185;61633;Mochila;100
140186;28257;Fone de Ouvido;200
140187;45442;Fone de Ouvido;200
140188;22540;Fone de Ouvido;200
140189;16003;Carregador;80
140190;72327;Cadeira;500
140191;17325;Teclado;150
140192;38919;Monitor;800
140193;28785;Mochila;100
140194;90128;Carregador;80
140195;55483;Fone de Ouvido;200
140196;5600;Fone de Ouvido;200
140197;83100;Fone de Ouvido;200
140198;23235;Cadeira;500
140199;47012;Fone de Ouvido;200
140200;93820;Mochila;100
140201;9776;Carregador;80
140202;18161;Mochila;100
140203;35061;Carregador;80
140204;26472;Fone de Ouvido;200
140205;24816;Carregador;80
140206;47806;Carregador;80
140207;41798;Mochila;100
140208;78665;Carregador;80
140209;33636;Fone de Ouvido;200
140210;77673;Mochila;100
140211;7756;Cadeira;500
140212;18246;Mochila;100
140213;54190;Carregador;80
140214;58700;Mochila;100
140215;2446;Fone de Ouvido;200
140216;90178;Fone de Ouvido;200
140217;75730;Fone de Ouvido;200
140218;2622;Cadeira;500
140219;9499;Carregador;80
140220;60460;Monitor;800
140221;92369;Monitor;800
140222;54060;Carregador;80
140223;13355;Mochila;100
140224;75334;Carregador;80
140225;97982;Cadeira;500
140226;52196;Carregador;80
140227;50539;Carregador;80
140228;26777;Mochila;100
140229;3446;Carregador;80
140230;71025;Laptop;3000
140231;16123;Mochila;100
140232;70380;Mochila;100
140233;59792;Mochila;100
140234;89224;Mochila;100
140235;33820;Mouse;50
140236;94315;Cadeira;500
140237;91975;Carregador;80
140238;6016;Cadeira;500
140239;7516;Carregador;80
140240;32186;Mochila;100
140241;29854;Carregador;80
140242;13699;Cadeira;500
140243;35771;Carregador;80
140244;90181;Fone de Ouvido;200
140245;48105;Teclado;150
140246;91747;Mochila;100
140247;59012;Mochila;100
140248;62973;Mochila;100
140249;97305;Carregador;80
140250;30153;Fone de Ouvido;200
140251;7471;Mochila;100
140252;22697;Fone de Ouvido;200
140253;2548;Carregador;80
140254;87905;Carregador;80
140255;93189;Laptop;3000
140256;13436;Mochila;100
140257;43846;Mochila;100
140258;18760;Fone de Ouvido;200
140259;48236;Mochila;100
140260;10723;Carregador;80
140261;28056;Mochila;100
140262;3811;Mochila;100
140263;66843;Carregador;80
140264;94376;Fone de Ouvido;200
140265;49152;Mochila;100
140266;12128;Mochila;100
140267;43663;Fone de Ouvido;200
140268;21422;Carregador;80
140269;26184;Cadeira;500
140270;55967;Cadeira;500
140271;10696;Carregador;80
140272;18343;Mochila;100
140273;38110;Cadeira;500
140274;2392;Mochila;100
140275;30374;Carregador;80
140276;44034;Fone de Ouvido;200
140277;51183;Mochila;100
140278;84000;Mochila;100
140279;17658;Carregador;80
140280;30663;Mochila;100
140281;64609;Mouse;50
140282;14845;Carregador;80
140283;41053;Cadeira;500
140284;76974;Cadeira;500
140285;29984;Cadeira;500
140286;50288;Fone de Ouvido;200
140287;52445;Fone de Ouvido;200
140288;15991;Fone de Ouvido;200
140289;95478;Cadeira;500
140290;31270;Mochila;100
140291;58152;Fone de Ouvido;200
140292;12350;Carregador;80
140293;99464;Mochila;100
140294;94910;Monitor;800
140295;83126;Mochila;100
140296;86518;Fone de Ouvido;200
140297;13257;Mochila;100
140298;83983;Carregador;80
140299;1817;Mochila;100
140300;35008;Fone de Ouvido;200
140301;36236;Carregador;80
140302;82499;Mochila;100
140303;203;Fone de Ouvido;200
140304;1112;Carregador;80
140305;31765;Carregador;80
140306;21920;Carregador;80
140307;55174;Fone de Ouvido;200
140308;63700;Fone de Ouvido;200
140309;62736;Cadeira;500
140310;46387;Teclado;150
140311;99676;Fone de Ouvido;200
140312;11606;Carregador;80
140313;31994;Fone de Ouvido;200
140314;36641;Monitor;800
140315;39559;Mochila;100
140316;91404;Carregador;80
140317;37139;Teclado;150
140318;40949;Fone de Ouvido;200
140319;86773;Cadeira;500
140320;20854;Carregador;80
140321;84032;Carregador;80
140322;75762;Mochila;100
140323;11801;Carregador;80
140324;88775;Fone de Ouvido;200
140325;59028;Laptop;3000
140326;27573;Mochila;100
140327;75231;Fone de Ouvido;200
140328;33002;Fone de Ouvido;200
140329;21030;Mochila;100
140330;51300;Cadeira;500
140331;14950;Mochila;100
140332;25956;Mochila;100
140333;73109;Monitor;800
140334;58432;Mochila;100
140335;64084;Mochila;100
140336;84841;Fone de Ouvido;200
140337;35375;Carregador;80
140338;26545;Fone de Ouvido;200
140339;38757;Fone de Ouvido;200
140340;93029;Fone de Ouvido;200
140341;40542;Fone de Ouvido;200
140342;78034;Mochila;100
140343;69247;Carregador;80
140344;30210;Mochila;100
140345;46572;Carregador;80
140346;21450;Teclado;150
140347;13873;Mochila;100
140348;92604;Mochila;100
140349;52246;Mochila;100
140350;54551;Fone de Ouvido;200
140351;73782;Cadeira;500
140352;65204;Mochila;100
140353;98346;Mochila;100
140354;49349;Mochila;100
140355;71279;Carregador;80
140356;38865;Mochila;100
140357;53090;Mochila;100
140358;82924;Cadeira;500
140359;25864;Fone de Ouvido;200
140360;4647;Carregador;80
140361;31359;Carregador;80
140362;13591;Fone de Ouvido;200
140363;35882;Fone de Ouvido;200
140364;877;Mochila;100
140365;85042;Mochila;100
140366;602;Carregador;80
140367;86973;Fone de Ouvido;200
140368;57510;Carregador;80
140369;56952;Carregador;80
140370;95177;Mochila;100
140371;63014;Mochila;100
140372;76550;Carregador;80
140373;91594;Cadeira;500
140374;85975;Cadeira;500
140375;38797;Mochila;100
140376;28297;Fone de Ouvido;200
140377;34214;Fone de Ouvido;200
140378;24352;Fone de Ouvido;200
140379;88976;Carregador;80
140380;1668;Mochila;100
140381;46263;Carregador;80
140382;72499;Fone de Ouvido;200
140383;51484;Monitor;800
140384;11005;Mochila;100
140385;43398;Mochila;100
140386;42756;Mochila;100
140387;71936;Mochila;100
140388;23157;Mochila;100
140389;90991;Mouse;50
140390;63773;Mochila;100
140391;44861;Laptop;3000
140392;52540;Mochila;100
140393;76758;Carregador;80
140394;50622;Laptop;3000
140395;27954;Carregador;80
140396;48576;Carregador;80
140397;47918;Carregador;80
140398;87215;Fone de Ouvido;200
140399;46083;Carregador;80
140400;23025;Mochila;100
140401;96137;Cadeira;500
140402;25050;Carregador;80
140403;57996;Mochila;100
140404;19712;Cadeira;500
140405;62091;Cadeira;500
140406;97126;Mochila;100
140407;69658;Carregador;80
140408;67257;Mochila;100
140409;32111;Carregador;80
140410;95315;Mochila;100
140411;592;Fone de Ouvido;200
140412;11776;Mouse;50
140413;54976;Carregador;80
140414;85669;Fone de Ouvido;200
140415;38645;Fone de Ouvido;200
140416;71817;Fone de Ouvido;200
140417;25759;Cadeira;500
140418;50941;Mochila;100
140419;21245;Fone de Ouvido;200
140420;64450;Carregador;80
140421;65360;Mochila;100
140422;47574;Teclado;150
140423;32088;Mochila;100
140424;682;Mochila;100
140425;34384;Carregador;80
140426;16788;Mochila;100
140427;8269;Fone de Ouvido;200
140428;29998;Fone de Ouvido;200
140429;18111;Fone de Ouvido;200
140430;68369;Fone de Ouvido;200
140431;12149;Monitor;800
140432;19093;Mochila;100
140433;24084;Mochila;100
140434;52567;Mochila;100
140435;19088;Carregador;80
140436;95447;Mochila;100
140437;93635;Carregador;80
140438;38330;Carregador;80
140439;64239;Fone de Ouvido;200
140440;52223;Fone de Ouvido;200
140441;22518;Mochila;100
140442;68754;Carregador;80
140443;43373;Monitor;800
140444;88497;Mochila;100
140445;63225;Mochila;100
140446;16539;Mouse;50
140447;75418;Mochila;100
140448;75228;Teclado;150
140449;6252;Carregador;80
140450;45921;Carregador;80
140451;74853;Fone de Ouvido;200
140452;48393;Carregador;80
140453;46088;Carregador;80
140454;87892;Mochila;100
140455;9052;Mochila;100
140456;47640;Fone de Ouvido;200
140457;3285;Fone de Ouvido;200
140458;40493;Fone de Ouvido;200
140459;18954;Carregador;80
140460;92940;Mochila;100
140461;23378;Fone de Ouvido;200
140462;25727;Mochila;100
140463;4887;Carregador;80
140464;18109;Cadeira;500
140465;14246;Mochila;100
140466;1248;Carregador;80
140467;40808;Mochila;100
140468;72759;Fone de Ouvido;200
140469;96053;Teclado;150
140470;97419;Mochila;100
140471;45754;Fone de Ouvido;200
140472;15101;Carregador;80
140473;51295;Carregador;80
140474;82704;Fone de Ouvido;200
140475;74253;Fone de Ouvido;200
140476;96376;Mochila;100
140477;39772;Fone de Ouvido;200
140478;77172;Fone de Ouvido;200
140479;85874;Carregador;80
140480;66230;Cadeira;500
140481;34039;Mochila;100
140482;69266;Teclado;150
140483;58620;Mochila;100
140484;82098;Teclado;150
140485;29981;Mochila;100
140486;86227;Fone de Ouvido;200
140487;29316;Fone de Ouvido;200
140488;58112;Fone de Ouvido;200
140489;43455;Carregador;80
140490;20261;Carregador;80
140491;60708;Fone de Ouvido;200
140492;39060;Fone de Ouvido;200
140493;15015;Fone de Ouvido;200
140494;10759;Fone de Ouvido;200
140495;69915;Mochila;100
140496;52813;Mochila;100
140497;72289;Carregador;80
140498;9853;Carregador;80
140499;94462;Cadeira;500
140500;52450;Mochila;100
140501;63268;Fone de Ouvido;200
140502;13412;Mochila;100
140503;24;Fone de Ouvido;200
140504;65600;Fone de Ouvido;200
140505;66811;Carregador;80
140506;96738;Carregador;80
140507;37473;Mochila;100
140508;74905;Fone de Ouvido;200
140509;25537;Cadeira;500
140510;76582;Mochila;100
140511;17244;Mochila;100
140512;12719;Carregador;80
140513;57225;Carregador;80
140514;88462;Fone de Ouvido;200
140515;53985;Mochila;100
140516;89621;Mochila;100
140517;66218;Mochila;100
140518;58133;Mouse;50
140519;60738;Cadeira;500
140520;40724;Fone de Ouvido;200
140521;70659;Carregador;80
140522;16035;Fone de Ouvido;200
140523;78735;Carregador;80
140524;45881;Carregador;80
140525;73437;Mochila;100
140526;86331;Fone de Ouvido;200
140527;82747;Mochila;100
140528;60689;Carregador;80
140529;48907;Fone de Ouvido;200
140530;32642;Mochila;100
140531;8074;Fone de Ouvido;200
140532;49263;Carregador;80
140533;6358;Fone de Ouvido;200
140534;27665;Carregador;80
140535;35930;Cadeira;500
140536;15663;Carregador;80
140537;96887;Mochila;100
140538;16067;Fone de Ouvido;200
140539;23206;Fone de Ouvido;200
140540;58419;Mochila;100
140541;28540;Laptop;3000
140542;48918;Fone de Ouvido;200
140543;88276;Cadeira;500
140544;1507;Mochila;100
140545;51259;Mochila;100
140546;48335;Carregador;80
140547;67573;Mochila;100
140548;84326;Carregador;80
140549;88586;Fone de Ouvido;200
140550;37591;Carregador;80
140551;40313;Fone de Ouvido;200
140552;32006;Carregador;80
140553;2207;Carregador;80
140554;93210;Fone de Ouvido;200
140555;55184;Fone de Ouvido;200
140556;10020;Carregador;80
140557;57053;Mochila;100
140558;47052;Carregador;80
140559;44580;Mochila;100
140560;2093;Fone de Ouvido;200
140561;90137;Fone de Ouvido;200
140562;30104;Teclado;150
140563;219;Carregador;80
140564;62433;Carregador;80
140565;46995;Mochila;100
140566;9665;Carregador;80
140567;33885;Fone de Ouvido;200
140568;69933;Mochila;100
140569;91838;Fone de Ouvido;200
140570;53547;Teclado;150
140571;59324;Monitor;800
140572;3063;Carregador;80
140573;85470;Fone de Ouvido;200
140574;50713;Carregador;80
140575;26209;Mochila;100
140576;14114;Mochila;100
140577;37006;Mochila;100
140578;81818;Mochila;100
140579;50706;Fone de Ouvido;200
140580;45854;Carregador;80
140581;11249;Mochila;100
140582;38045;Carregador;80
140583;9069;Cadeira;500
140584;56386;Carregador;80
140585;2188;Carregador;80
140586;46626;Fone de Ouvido;200
140587;15398;Carregador;80
140588;33377;Fone de Ouvido;200
140589;70;Carregador;80
140590;2748;Fone de Ouvido;200
140591;46933;Carregador;80
140592;46457;Carregador;80
140593;33467;Fone de Ouvido;200
140594;99420;Mochila;100
140595;80201;Mochila;100
140596;4309;Fone de Ouvido;200
